,Store,Date,Temperature
4120,23,2012-04-27,70.0
4121,23,2012-05-04,30.54
4122,23,2012-05-11,51.58
4123,23,2012-05-18,43.63
4124,23,2012-05-25,49.15
4125,23,2012-06-01,48.92
4126,23,2012-06-08,84.39
4127,23,2012-06-15,45.85
4128,23,2012-06-22,34.47
4129,23,2012-06-29,35.19
4130,23,2012-07-06,68.23
4131,23,2012-07-13,48.72
4132,23,2012-07-20,27.11
4133,23,2012-07-27,77.99
4134,23,2012-08-03,45.69
4135,23,2012-08-10,75.78
4136,23,2012-08-17,64.26
4137,23,2012-08-24,76.11
4138,23,2012-08-31,46.4
4139,23,2012-09-07,72.36
4140,23,2012-09-14,79.32
4141,23,2012-09-21,82.62
4142,23,2012-09-28,79.9
4143,23,2012-10-05,58.34
4144,23,2012-10-12,41.42
4145,23,2012-10-19,42.24
4146,23,2012-10-26,66.54
4147,23,2012-11-02,78.12
4148,23,2012-11-09,77.28
4149,23,2012-11-16,66.27
4150,23,2012-11-23,64.49
4151,23,2012-11-30,48.8
4152,23,2012-12-07,42.09
4153,23,2012-12-14,54.27
4154,23,2012-12-21,69.62
4155,23,2012-12-28,28.65
4156,23,2013-01-04,43.53
4157,23,2013-01-11,19.91
4158,23,2013-01-18,80.72
4159,23,2013-01-25,80.75
4160,23,2013-02-01,78.58
4161,23,2013-02-08,17.04
4162,23,2013-02-15,31.14
4163,23,2013-02-22,72.46
4164,23,2013-03-01,45.47
4165,23,2013-03-08,78.65
4166,23,2013-03-15,51.53
4167,23,2013-03-22,53.46
4168,23,2013-03-29,85.62
4169,23,2013-04-05,71.26
4170,23,2013-04-12,48.9
4171,23,2013-04-19,67.59
4172,23,2013-04-26,43.24
4173,23,2013-05-03,78.61
4174,23,2013-05-10,71.02
4175,23,2013-05-17,45.69
4176,23,2013-05-24,61.55
4177,23,2013-05-31,44.71
4178,23,2013-06-07,72.6
4179,23,2013-06-14,38.58
4180,23,2013-06-21,53.69
4181,23,2013-06-28,74.63
4182,23,2013-07-05,31.08
4183,23,2013-07-12,50.26
4184,23,2013-07-19,47.47
4185,23,2013-07-26,49.76
4186,24,2010-02-05,26.9
4187,24,2010-02-12,43.09
4188,24,2010-02-19,50.25
4189,24,2010-02-26,58.43
4190,24,2010-03-05,84.19
4191,24,2010-03-12,64.32
4192,24,2010-03-19,68.71
4193,24,2010-03-26,66.16
4194,24,2010-04-02,89.45
4195,24,2010-04-09,82.94
4196,24,2010-04-16,86.66
4197,24,2010-04-23,68.29
4198,24,2010-04-30,80.17
4199,24,2010-05-07,76.28
4200,24,2010-05-14,70.36
4201,24,2010-05-21,70.53
4202,24,2010-05-28,55.37
4203,24,2010-06-04,41.46
4204,24,2010-06-11,28.96
4205,24,2010-06-18,34.75
4206,24,2010-06-25,63.08
4207,24,2010-07-02,40.41
4208,24,2010-07-09,84.28
4209,24,2010-07-16,73.78
4210,24,2010-07-23,41.25
4211,24,2010-07-30,59.18
4212,24,2010-08-06,78.83
4213,24,2010-08-13,85.62
4214,24,2010-08-20,66.11
4215,24,2010-08-27,58.92
4216,24,2010-09-03,52.42
4217,24,2010-09-10,72.25
4218,24,2010-09-17,50.2
4219,24,2010-09-24,83.72
4220,24,2010-10-01,41.95
4221,24,2010-10-08,38.84
4222,24,2010-10-15,42.6
4223,24,2010-10-22,18.6
4224,24,2010-10-29,68.7
4225,24,2010-11-05,43.96
4226,24,2010-11-12,81.52
4227,24,2010-11-19,47.62
4228,24,2010-11-26,70.25
4229,24,2010-12-03,67.25
4230,24,2010-12-10,76.82
4231,24,2010-12-17,39.14
4232,24,2010-12-24,48.28
4233,24,2010-12-31,59.04
4234,24,2011-01-07,54.23
4235,24,2011-01-14,57.37
4236,24,2011-01-21,39.36
4237,24,2011-01-28,37.33
4238,24,2011-02-04,31.39
4239,24,2011-02-11,64.16
4240,24,2011-02-18,46.59
4241,24,2011-02-25,77.98
4242,24,2011-03-04,46.93
4243,24,2011-03-11,28.5
4244,24,2011-03-18,48.72
4245,24,2011-03-25,70.02
4246,24,2011-04-01,51.3
4247,24,2011-04-08,73.71
4248,24,2011-04-15,85.79
4249,24,2011-04-22,83.22
4250,24,2011-04-29,39.7
4251,24,2011-05-06,67.95
4252,24,2011-05-13,66.01
4253,24,2011-05-20,66.94
4254,24,2011-05-27,34.16
4255,24,2011-06-03,71.96
4256,24,2011-06-10,50.6
4257,24,2011-06-17,41.05
4258,24,2011-06-24,81.33
4259,24,2011-07-01,46.09
4260,24,2011-07-08,73.64
4261,24,2011-07-15,50.33
4262,24,2011-07-22,34.6
4263,24,2011-07-29,86.18
4264,24,2011-08-05,84.64
4265,24,2011-08-12,32.93
4266,24,2011-08-19,50.69
4267,24,2011-08-26,42.75
4268,24,2011-09-02,73.11
4269,24,2011-09-09,59.33
4270,24,2011-09-16,40.89
4271,24,2011-09-23,53.05
4272,24,2011-09-30,60.71
4273,24,2011-10-07,44.74
4274,24,2011-10-14,47.37
4275,24,2011-10-21,66.7
4276,24,2011-10-28,58.25
4277,24,2011-11-04,86.94
4278,24,2011-11-11,70.59
4279,24,2011-11-18,70.77
4280,24,2011-11-25,48.86
4281,24,2011-12-02,18.48
4282,24,2011-12-09,66.74
4283,24,2011-12-16,65.39
4284,24,2011-12-23,64.61
4285,24,2011-12-30,67.7
4286,24,2012-01-06,71.4
4287,24,2012-01-13,82.41
4288,24,2012-01-20,68.67
4289,24,2012-01-27,64.41
4290,24,2012-02-03,60.02
4291,24,2012-02-10,32.55
4292,24,2012-02-17,57.86
4293,24,2012-02-24,35.85
4294,24,2012-03-02,62.66
4295,24,2012-03-09,53.6
4296,24,2012-03-16,50.43
4297,24,2012-03-23,61.14
4298,24,2012-03-30,82.4
4299,24,2012-04-06,85.15
4300,24,2012-04-13,47.78
4301,24,2012-04-20,66.29
4302,24,2012-04-27,87.94
4303,24,2012-05-04,65.23
4304,24,2012-05-11,47.93
4305,24,2012-05-18,72.24
4306,24,2012-05-25,39.46
4307,24,2012-06-01,78.9
4308,24,2012-06-08,60.33
4309,24,2012-06-15,58.93
4310,24,2012-06-22,54.82
4311,24,2012-06-29,62.43
4312,24,2012-07-06,74.77
4313,24,2012-07-13,45.6
4314,24,2012-07-20,47.76
4315,24,2012-07-27,46.36
4316,24,2012-08-03,34.39
4317,24,2012-08-10,81.09
4318,24,2012-08-17,68.39
4319,24,2012-08-24,41.82
4320,24,2012-08-31,54.75
4321,24,2012-09-07,65.78
4322,24,2012-09-14,78.56
4323,24,2012-09-21,40.24
4324,24,2012-09-28,44.28
4325,24,2012-10-05,63.67
4326,24,2012-10-12,62.99
4327,24,2012-10-19,76.41
4328,24,2012-10-26,89.03
4329,24,2012-11-02,77.85
4330,24,2012-11-09,83.16
4331,24,2012-11-16,50.26
4332,24,2012-11-23,79.95
4333,24,2012-11-30,78.33
4334,24,2012-12-07,49.41
4335,24,2012-12-14,62.14
4336,24,2012-12-21,58.1
4337,24,2012-12-28,69.33
4338,24,2013-01-04,43.58
4339,24,2013-01-11,62.02
4340,24,2013-01-18,70.89
4341,24,2013-01-25,67.9
4342,24,2013-02-01,39.13
4343,24,2013-02-08,50.14
4344,24,2013-02-15,23.48
4345,24,2013-02-22,72.17
4346,24,2013-03-01,60.43
4347,24,2013-03-08,87.1
4348,24,2013-03-15,46.29
4349,24,2013-03-22,86.8
4350,24,2013-03-29,86.0
4351,24,2013-04-05,67.79
4352,24,2013-04-12,22.24
4353,24,2013-04-19,41.59
4354,24,2013-04-26,64.56
4355,24,2013-05-03,95.32
4356,24,2013-05-10,24.31
4357,24,2013-05-17,84.02
4358,24,2013-05-24,66.96
4359,24,2013-05-31,53.68
4360,24,2013-06-07,78.72
4361,24,2013-06-14,51.14
4362,24,2013-06-21,69.86
4363,24,2013-06-28,84.0
4364,24,2013-07-05,83.88
4365,24,2013-07-12,56.35
4366,24,2013-07-19,47.4
4367,24,2013-07-26,86.77
4368,25,2010-02-05,87.0
4369,25,2010-02-12,75.12
4370,25,2010-02-19,71.25
4371,25,2010-02-26,54.12
4372,25,2010-03-05,50.64
4373,25,2010-03-12,50.25
4374,25,2010-03-19,71.41
4375,25,2010-03-26,56.07
4376,25,2010-04-02,65.07
4377,25,2010-04-09,26.78
4378,25,2010-04-16,32.89
4379,25,2010-04-23,73.79
4380,25,2010-04-30,73.06
4381,25,2010-05-07,75.04
4382,25,2010-05-14,59.21
4383,25,2010-05-21,72.66
4384,25,2010-05-28,23.58
4385,25,2010-06-04,69.99
4386,25,2010-06-11,54.9
4387,25,2010-06-18,19.48
4388,25,2010-06-25,31.47
4389,25,2010-07-02,42.77
4390,25,2010-07-09,76.28
4391,25,2010-07-16,65.13
4392,25,2010-07-23,70.97
4393,25,2010-07-30,49.4
4394,25,2010-08-06,40.62
4395,25,2010-08-13,21.18
4396,25,2010-08-20,70.91
4397,25,2010-08-27,69.05
4398,25,2010-09-03,78.3
4399,25,2010-09-10,34.91
4400,25,2010-09-17,56.6
4401,25,2010-09-24,54.48
4402,25,2010-10-01,63.11
4403,25,2010-10-08,23.47
4404,25,2010-10-15,56.87
4405,25,2010-10-22,80.45
4406,25,2010-10-29,41.04
4407,25,2010-11-05,37.0
4408,25,2010-11-12,53.75
4409,25,2010-11-19,27.24
4410,25,2010-11-26,75.61
4411,25,2010-12-03,87.92
4412,25,2010-12-10,69.04
4413,25,2010-12-17,70.82
4414,25,2010-12-24,36.46
4415,25,2010-12-31,58.48
4416,25,2011-01-07,54.49
4417,25,2011-01-14,71.92
4418,25,2011-01-21,64.78
4419,25,2011-01-28,87.66
4420,25,2011-02-04,45.19
4421,25,2011-02-11,81.08
4422,25,2011-02-18,78.71
4423,25,2011-02-25,75.08
4424,25,2011-03-04,63.26
4425,25,2011-03-11,28.91
4426,25,2011-03-18,60.03
4427,25,2011-03-25,35.92
4428,25,2011-04-01,44.71
4429,25,2011-04-08,27.71
4430,25,2011-04-15,28.4
4431,25,2011-04-22,65.77
4432,25,2011-04-29,65.12
4433,25,2011-05-06,78.21
4434,25,2011-05-13,54.4
4435,25,2011-05-20,71.49
4436,25,2011-05-27,66.64
4437,25,2011-06-03,57.38
4438,25,2011-06-10,69.17
4439,25,2011-06-17,19.36
4440,25,2011-06-24,53.34
4441,25,2011-07-01,58.1
4442,25,2011-07-08,73.22
4443,25,2011-07-15,44.25
4444,25,2011-07-22,92.39
4445,25,2011-07-29,90.79
4446,25,2011-08-05,48.25
4447,25,2011-08-12,57.52
4448,25,2011-08-19,68.65
4449,25,2011-08-26,51.28
4450,25,2011-09-02,64.82
4451,25,2011-09-09,78.28
4452,25,2011-09-16,60.97
4453,25,2011-09-23,81.23
4454,25,2011-09-30,43.54
4455,25,2011-10-07,52.66
4456,25,2011-10-14,65.33
4457,25,2011-10-21,65.29
4458,25,2011-10-28,55.54
4459,25,2011-11-04,38.47
4460,25,2011-11-11,36.02
4461,25,2011-11-18,84.15
4462,25,2011-11-25,44.21
4463,25,2011-12-02,40.23
4464,25,2011-12-09,44.19
4465,25,2011-12-16,71.28
4466,25,2011-12-23,60.17
4467,25,2011-12-30,83.04
4468,25,2012-01-06,43.3
4469,25,2012-01-13,39.33
4470,25,2012-01-20,34.84
4471,25,2012-01-27,59.47
4472,25,2012-02-03,62.3
4473,25,2012-02-10,57.96
4474,25,2012-02-17,31.65
4475,25,2012-02-24,57.13
4476,25,2012-03-02,72.19
4477,25,2012-03-09,32.98
4478,25,2012-03-16,72.4
4479,25,2012-03-23,77.61
4480,25,2012-03-30,76.34
4481,25,2012-04-06,44.67
4482,25,2012-04-13,31.35
4483,25,2012-04-20,42.96
4484,25,2012-04-27,90.68
4485,25,2012-05-04,60.97
4486,25,2012-05-11,31.55
4487,25,2012-05-18,71.82
4488,25,2012-05-25,85.71
4489,25,2012-06-01,64.57
4490,25,2012-06-08,61.18
4491,25,2012-06-15,47.62
4492,25,2012-06-22,76.83
4493,25,2012-06-29,81.64
4494,25,2012-07-06,51.16
4495,25,2012-07-13,26.65
4496,25,2012-07-20,98.17
4497,25,2012-07-27,21.39
4498,25,2012-08-03,63.5
4499,25,2012-08-10,42.18
4500,25,2012-08-17,63.72
4501,25,2012-08-24,78.34
4502,25,2012-08-31,67.35
4503,25,2012-09-07,17.42
4504,25,2012-09-14,92.29
4505,25,2012-09-21,64.88
4506,25,2012-09-28,59.87
4507,25,2012-10-05,59.14
4508,25,2012-10-12,95.13
4509,25,2012-10-19,52.57
4510,25,2012-10-26,64.41
4511,25,2012-11-02,48.63
4512,25,2012-11-09,53.66
4513,25,2012-11-16,60.2
4514,25,2012-11-23,28.27
4515,25,2012-11-30,59.93
4516,25,2012-12-07,91.73
4517,25,2012-12-14,59.09
4518,25,2012-12-21,47.89
4519,25,2012-12-28,95.27
4520,25,2013-01-04,71.16
4521,25,2013-01-11,41.34
4522,25,2013-01-18,73.86
4523,25,2013-01-25,40.6
4524,25,2013-02-01,36.73
4525,25,2013-02-08,39.57
4526,25,2013-02-15,79.15
4527,25,2013-02-22,89.95
4528,25,2013-03-01,77.22
4529,25,2013-03-08,69.89
4530,25,2013-03-15,62.97
4531,25,2013-03-22,38.67
4532,25,2013-03-29,39.1
4533,25,2013-04-05,35.46
4534,25,2013-04-12,75.7
4535,25,2013-04-19,80.28
4536,25,2013-04-26,54.4
4537,25,2013-05-03,81.86
4538,25,2013-05-10,61.9
4539,25,2013-05-17,49.36
4540,25,2013-05-24,78.61
4541,25,2013-05-31,50.58
4542,25,2013-06-07,56.19
4543,25,2013-06-14,70.09
4544,25,2013-06-21,55.47
4545,25,2013-06-28,61.04
4546,25,2013-07-05,43.78
4547,25,2013-07-12,57.14
4548,25,2013-07-19,58.37
4549,25,2013-07-26,19.53
4550,26,2010-02-05,58.9
4551,26,2010-02-12,63.39
4552,26,2010-02-19,73.73
4553,26,2010-02-26,73.18
4554,26,2010-03-05,47.33
4555,26,2010-03-12,84.88
4556,26,2010-03-19,95.02
4557,26,2010-03-26,74.38
4558,26,2010-04-02,74.51
4559,26,2010-04-09,43.77
4560,26,2010-04-16,50.87
4561,26,2010-04-23,63.38
4562,26,2010-04-30,36.46
4563,26,2010-05-07,53.27
4564,26,2010-05-14,48.42
4565,26,2010-05-21,44.16
4566,26,2010-05-28,83.8
4567,26,2010-06-04,76.31
4568,26,2010-06-11,47.71
4569,26,2010-06-18,48.7
4570,26,2010-06-25,37.21
4571,26,2010-07-02,46.99
4572,26,2010-07-09,30.75
4573,26,2010-07-16,18.33
4574,26,2010-07-23,24.94
4575,26,2010-07-30,34.55
4576,26,2010-08-06,70.58
4577,26,2010-08-13,28.82
4578,26,2010-08-20,71.93
4579,26,2010-08-27,82.89
4580,26,2010-09-03,63.18
4581,26,2010-09-10,65.79
4582,26,2010-09-17,66.17
4583,26,2010-09-24,43.98
4584,26,2010-10-01,97.34
4585,26,2010-10-08,51.16
4586,26,2010-10-15,60.85
4587,26,2010-10-22,77.24
4588,26,2010-10-29,42.16
4589,26,2010-11-05,33.99
4590,26,2010-11-12,47.04
4591,26,2010-11-19,47.35
4592,26,2010-11-26,70.29
4593,26,2010-12-03,32.28
4594,26,2010-12-10,84.01
4595,26,2010-12-17,55.19
4596,26,2010-12-24,67.01
4597,26,2010-12-31,64.52
4598,26,2011-01-07,62.54
4599,26,2011-01-14,58.35
4600,26,2011-01-21,48.27
4601,26,2011-01-28,68.0
4602,26,2011-02-04,41.99
4603,26,2011-02-11,85.95
4604,26,2011-02-18,87.85
4605,26,2011-02-25,59.49
4606,26,2011-03-04,78.42
4607,26,2011-03-11,74.87
4608,26,2011-03-18,63.5
4609,26,2011-03-25,56.58
4610,26,2011-04-01,36.06
4611,26,2011-04-08,40.67
4612,26,2011-04-15,25.04
4613,26,2011-04-22,93.12
4614,26,2011-04-29,18.31
4615,26,2011-05-06,80.21
4616,26,2011-05-13,48.31
4617,26,2011-05-20,66.17
4618,26,2011-05-27,53.78
4619,26,2011-06-03,74.04
4620,26,2011-06-10,61.57
4621,26,2011-06-17,76.52
4622,26,2011-06-24,56.32
4623,26,2011-07-01,27.54
4624,26,2011-07-08,80.75
4625,26,2011-07-15,85.34
4626,26,2011-07-22,77.1
4627,26,2011-07-29,81.83
4628,26,2011-08-05,42.91
4629,26,2011-08-12,19.83
4630,26,2011-08-19,76.93
4631,26,2011-08-26,75.38
4632,26,2011-09-02,48.58
4633,26,2011-09-09,63.02
4634,26,2011-09-16,84.92
4635,26,2011-09-23,68.84
4636,26,2011-09-30,55.0
4637,26,2011-10-07,87.27
4638,26,2011-10-14,65.31
4639,26,2011-10-21,73.04
4640,26,2011-10-28,41.43
4641,26,2011-11-04,81.96
4642,26,2011-11-11,83.3
4643,26,2011-11-18,84.8
4644,26,2011-11-25,63.16
4645,26,2011-12-02,90.39
4646,26,2011-12-09,47.3
4647,26,2011-12-16,86.8
4648,26,2011-12-23,70.95
4649,26,2011-12-30,56.31
4650,26,2012-01-06,76.32
4651,26,2012-01-13,78.21
4652,26,2012-01-20,52.44
4653,26,2012-01-27,78.12
4654,26,2012-02-03,71.48
4655,26,2012-02-10,46.35
4656,26,2012-02-17,58.8
4657,26,2012-02-24,72.25
4658,26,2012-03-02,63.71
4659,26,2012-03-09,83.21
4660,26,2012-03-16,56.72
4661,26,2012-03-23,54.01
4662,26,2012-03-30,77.65
4663,26,2012-04-06,74.58
4664,26,2012-04-13,78.87
4665,26,2012-04-20,41.48
4666,26,2012-04-27,32.91
4667,26,2012-05-04,83.35
4668,26,2012-05-11,65.05
4669,26,2012-05-18,35.05
4670,26,2012-05-25,44.54
4671,26,2012-06-01,63.63
4672,26,2012-06-08,83.25
4673,26,2012-06-15,28.86
4674,26,2012-06-22,82.75
4675,26,2012-06-29,75.79
4676,26,2012-07-06,37.79
4677,26,2012-07-13,93.79
4678,26,2012-07-20,65.06
4679,26,2012-07-27,67.59
4680,26,2012-08-03,71.2
4681,26,2012-08-10,35.28
4682,26,2012-08-17,52.24
4683,26,2012-08-24,83.06
4684,26,2012-08-31,34.43
4685,26,2012-09-07,43.54
4686,26,2012-09-14,79.72
4687,26,2012-09-21,55.1
4688,26,2012-09-28,18.19
4689,26,2012-10-05,60.87
4690,26,2012-10-12,72.6
4691,26,2012-10-19,61.78
4692,26,2012-10-26,90.67
4693,26,2012-11-02,28.41
4694,26,2012-11-09,59.78
4695,26,2012-11-16,69.23
4696,26,2012-11-23,39.61
4697,26,2012-11-30,67.46
4698,26,2012-12-07,57.92
4699,26,2012-12-14,66.3
4700,26,2012-12-21,32.86
4701,26,2012-12-28,54.4
4702,26,2013-01-04,49.36
4703,26,2013-01-11,31.44
4704,26,2013-01-18,70.01
4705,26,2013-01-25,48.62
4706,26,2013-02-01,28.33
4707,26,2013-02-08,62.3
4708,26,2013-02-15,57.91
4709,26,2013-02-22,74.62
4710,26,2013-03-01,12.11
4711,26,2013-03-08,82.63
4712,26,2013-03-15,47.55
4713,26,2013-03-22,45.28
4714,26,2013-03-29,83.05
4715,26,2013-04-05,93.76
4716,26,2013-04-12,68.56
4717,26,2013-04-19,22.74
4718,26,2013-04-26,48.4
4719,26,2013-05-03,71.71
4720,26,2013-05-10,45.68
4721,26,2013-05-17,34.01
4722,26,2013-05-24,81.97
4723,26,2013-05-31,51.37
4724,26,2013-06-07,67.96
4725,26,2013-06-14,76.4
4726,26,2013-06-21,67.95
4727,26,2013-06-28,60.6
4728,26,2013-07-05,38.31
4729,26,2013-07-12,51.48
4730,26,2013-07-19,74.73
4731,26,2013-07-26,73.1
4732,27,2010-02-05,31.46
4733,27,2010-02-12,35.94
4734,27,2010-02-19,65.89
4735,27,2010-02-26,60.52
4736,27,2010-03-05,54.65
4737,27,2010-03-12,34.71
4738,27,2010-03-19,54.21
4739,27,2010-03-26,85.3
4740,27,2010-04-02,81.63
4741,27,2010-04-09,63.13
4742,27,2010-04-16,40.43
4743,27,2010-04-23,41.87
4744,27,2010-04-30,29.35
4745,27,2010-05-07,85.11
4746,27,2010-05-14,75.77
4747,27,2010-05-21,39.77
4748,27,2010-05-28,44.07
4749,27,2010-06-04,65.99
4750,27,2010-06-11,66.53
4751,27,2010-06-18,60.61
4752,27,2010-06-25,41.92
4753,27,2010-07-02,37.76
4754,27,2010-07-09,79.65
4755,27,2010-07-16,54.13
4756,27,2010-07-23,56.24
4757,27,2010-07-30,69.31
4758,27,2010-08-06,34.86
4759,27,2010-08-13,68.86
4760,27,2010-08-20,94.06
4761,27,2010-08-27,41.27
4762,27,2010-09-03,43.75
4763,27,2010-09-10,30.28
4764,27,2010-09-17,46.9
4765,27,2010-09-24,59.67
4766,27,2010-10-01,66.29
4767,27,2010-10-08,55.27
4768,27,2010-10-15,89.71
4769,27,2010-10-22,66.09
4770,27,2010-10-29,52.74
4771,27,2010-11-05,37.76
4772,27,2010-11-12,54.25
4773,27,2010-11-19,58.9
4774,27,2010-11-26,55.22
4775,27,2010-12-03,70.48
4776,27,2010-12-10,26.37
4777,27,2010-12-17,61.61
4778,27,2010-12-24,70.49
4779,27,2010-12-31,70.3
4780,27,2011-01-07,13.62
4781,27,2011-01-14,36.85
4782,27,2011-01-21,64.93
4783,27,2011-01-28,53.66
4784,27,2011-02-04,84.27
4785,27,2011-02-11,64.89
4786,27,2011-02-18,80.76
4787,27,2011-02-25,40.96
4788,27,2011-03-04,46.98
4789,27,2011-03-11,40.58
4790,27,2011-03-18,32.9
4791,27,2011-03-25,60.27
4792,27,2011-04-01,75.03
4793,27,2011-04-08,37.29
4794,27,2011-04-15,60.75
4795,27,2011-04-22,84.37
4796,27,2011-04-29,66.71
4797,27,2011-05-06,46.29
4798,27,2011-05-13,70.06
4799,27,2011-05-20,80.6
4800,27,2011-05-27,32.97
4801,27,2011-06-03,48.8
4802,27,2011-06-10,58.42
4803,27,2011-06-17,74.85
4804,27,2011-06-24,64.79
4805,27,2011-07-01,82.43
4806,27,2011-07-08,64.06
4807,27,2011-07-15,77.09
4808,27,2011-07-22,82.06
4809,27,2011-07-29,38.83
4810,27,2011-08-05,86.52
4811,27,2011-08-12,26.78
4812,27,2011-08-19,78.8
4813,27,2011-08-26,75.71
4814,27,2011-09-02,61.28
4815,27,2011-09-09,54.59
4816,27,2011-09-16,55.5
4817,27,2011-09-23,69.94
4818,27,2011-09-30,44.78
4819,27,2011-10-07,87.84
4820,27,2011-10-14,67.57
4821,27,2011-10-21,59.97
4822,27,2011-10-28,62.21
4823,27,2011-11-04,98.84
4824,27,2011-11-11,83.07
4825,27,2011-11-18,59.29
4826,27,2011-11-25,70.01
4827,27,2011-12-02,84.29
4828,27,2011-12-09,49.3
4829,27,2011-12-16,75.21
4830,27,2011-12-23,42.32
4831,27,2011-12-30,59.3
4832,27,2012-01-06,72.15
4833,27,2012-01-13,55.26
4834,27,2012-01-20,73.14
4835,27,2012-01-27,55.84
4836,27,2012-02-03,55.25
4837,27,2012-02-10,61.11
4838,27,2012-02-17,66.08
4839,27,2012-02-24,34.91
4840,27,2012-03-02,38.98
4841,27,2012-03-09,51.74
4842,27,2012-03-16,52.95
4843,27,2012-03-23,45.83
4844,27,2012-03-30,84.51
4845,27,2012-04-06,57.99
4846,27,2012-04-13,52.27
4847,27,2012-04-20,69.1
4848,27,2012-04-27,55.04
4849,27,2012-05-04,50.06
4850,27,2012-05-11,38.4
4851,27,2012-05-18,56.82
4852,27,2012-05-25,97.68
4853,27,2012-06-01,76.91
4854,27,2012-06-08,98.36
4855,27,2012-06-15,81.66
4856,27,2012-06-22,46.27
4857,27,2012-06-29,68.55
4858,27,2012-07-06,34.78
4859,27,2012-07-13,83.89
4860,27,2012-07-20,66.63
4861,27,2012-07-27,94.96
4862,27,2012-08-03,46.91
4863,27,2012-08-10,59.97
4864,27,2012-08-17,38.71
4865,27,2012-08-24,58.85
4866,27,2012-08-31,72.31
4867,27,2012-09-07,59.18
4868,27,2012-09-14,46.24
4869,27,2012-09-21,73.85
4870,27,2012-09-28,55.6
4871,27,2012-10-05,86.06
4872,27,2012-10-12,50.66
4873,27,2012-10-19,81.37
4874,27,2012-10-26,17.16
4875,27,2012-11-02,60.95
4876,27,2012-11-09,57.03
4877,27,2012-11-16,33.1
4878,27,2012-11-23,41.19
4879,27,2012-11-30,53.04
4880,27,2012-12-07,56.57
4881,27,2012-12-14,29.88
4882,27,2012-12-21,56.61
4883,27,2012-12-28,53.77
4884,27,2013-01-04,68.82
4885,27,2013-01-11,31.24
4886,27,2013-01-18,99.5
4887,27,2013-01-25,79.06
4888,27,2013-02-01,83.16
4889,27,2013-02-08,75.66
4890,27,2013-02-15,68.42
4891,27,2013-02-22,63.88
4892,27,2013-03-01,52.69
4893,27,2013-03-08,23.72
4894,27,2013-03-15,38.34
4895,27,2013-03-22,61.65
4896,27,2013-03-29,91.18
4897,27,2013-04-05,81.27
4898,27,2013-04-12,23.83
4899,27,2013-04-19,46.46
4900,27,2013-04-26,38.71
4901,27,2013-05-03,68.82
4902,27,2013-05-10,76.82
4903,27,2013-05-17,83.05
4904,27,2013-05-24,70.85
4905,27,2013-05-31,54.64
4906,27,2013-06-07,64.34
4907,27,2013-06-14,26.6
4908,27,2013-06-21,59.97
4909,27,2013-06-28,87.3
4910,27,2013-07-05,89.77
4911,27,2013-07-12,69.58
4912,27,2013-07-19,81.94
4913,27,2013-07-26,36.95
4914,28,2010-02-05,59.63
4915,28,2010-02-12,56.43
4916,28,2010-02-19,58.56
4917,28,2010-02-26,83.73
4918,28,2010-03-05,47.0
4919,28,2010-03-12,79.31
4920,28,2010-03-19,20.45
4921,28,2010-03-26,69.37
4922,28,2010-04-02,87.48
4923,28,2010-04-09,48.07
4924,28,2010-04-16,40.74
4925,28,2010-04-23,21.34
4926,28,2010-04-30,53.95
4927,28,2010-05-07,75.46
4928,28,2010-05-14,57.16
4929,28,2010-05-21,68.91
4930,28,2010-05-28,21.61
4931,28,2010-06-04,74.01
4932,28,2010-06-11,54.36
4933,28,2010-06-18,41.35
4934,28,2010-06-25,51.54
4935,28,2010-07-02,45.85
4936,28,2010-07-09,35.29
4937,28,2010-07-16,65.03
4938,28,2010-07-23,49.11
4939,28,2010-07-30,76.25
4940,28,2010-08-06,55.37
4941,28,2010-08-13,17.08
4942,28,2010-08-20,75.43
4943,28,2010-08-27,75.42
4944,28,2010-09-03,53.99
4945,28,2010-09-10,54.57
4946,28,2010-09-17,75.24
4947,28,2010-09-24,24.89
4948,28,2010-10-01,61.26
4949,28,2010-10-08,65.02
4950,28,2010-10-15,94.67
4951,28,2010-10-22,68.62
4952,28,2010-10-29,34.87
4953,28,2010-11-05,49.88
4954,28,2010-11-12,68.71
4955,28,2010-11-19,80.7
4956,28,2010-11-26,40.61
4957,28,2010-12-03,64.61
4958,28,2010-12-10,56.96
4959,28,2010-12-17,34.02
4960,28,2010-12-24,48.4
4961,28,2010-12-31,37.36
4962,28,2011-01-07,63.45
4963,28,2011-01-14,55.38
4964,28,2011-01-21,89.94
4965,28,2011-01-28,73.64
4966,28,2011-02-04,43.18
4967,28,2011-02-11,85.61
4968,28,2011-02-18,34.5
4969,28,2011-02-25,61.89
4970,28,2011-03-04,93.36
4971,28,2011-03-11,40.78
4972,28,2011-03-18,56.97
4973,28,2011-03-25,65.14
4974,28,2011-04-01,71.11
4975,28,2011-04-08,78.46
4976,28,2011-04-15,81.48
4977,28,2011-04-22,57.02
4978,28,2011-04-29,90.51
4979,28,2011-05-06,34.53
4980,28,2011-05-13,27.96
4981,28,2011-05-20,70.01
4982,28,2011-05-27,75.62
4983,28,2011-06-03,77.56
4984,28,2011-06-10,50.59
4985,28,2011-06-17,84.2
4986,28,2011-06-24,90.47
4987,28,2011-07-01,74.22
4988,28,2011-07-08,70.72
4989,28,2011-07-15,67.71
4990,28,2011-07-22,88.88
4991,28,2011-07-29,35.51
4992,28,2011-08-05,33.06
4993,28,2011-08-12,82.51
